instance,algorithm,variant,K,N,M,time_seconds,cost,num_influencers,covered_count,success,stdout_snippet
ninstance_593.txt,fb,macro,5,100,15,0.017057,460,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 460"
ninstance_593.txt,fb,macro,10,100,15,0.005205,460,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 460"
ninstance_593.txt,bt,todos,,100,15,0.032727,460,3,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 460"
ninstance_593.txt,bt,micro,5,100,15,0.004832,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_593.txt,bt,micro,10,100,15,0.004889,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_593.txt,bt,macro,5,100,15,0.014948,460,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 460"
ninstance_593.txt,bt,macro,10,100,15,0.005866,460,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 460"
ninstance_595.txt,fb,todos,,50,20,0.383480,684,14,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 3 4 6 7 9 10 11 12 13 14 16 17 18 19
Costo total: 684"
ninstance_595.txt,fb,micro,5,50,20,0.010560,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_595.txt,fb,micro,10,50,20,0.049537,728,16,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
Costo total: 728"
ninstance_595.txt,fb,macro,5,50,20,0.004618,918,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 918"
ninstance_595.txt,fb,macro,10,50,20,0.005502,918,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 918"
ninstance_595.txt,bt,todos,,50,20,0.362387,684,14,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 3 4 6 7 9 10 11 12 13 14 16 17 18 19
Costo total: 684"
ninstance_595.txt,bt,micro,5,50,20,0.007752,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_595.txt,bt,micro,10,50,20,0.031879,728,16,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
Costo total: 728"
ninstance_595.txt,bt,macro,5,50,20,0.004953,918,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 918"
ninstance_595.txt,bt,macro,10,50,20,0.004667,918,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 918"
ninstance_612.txt,fb,todos,,150,15,0.029565,855,3,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 855"
ninstance_612.txt,fb,micro,5,150,15,0.005393,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_612.txt,fb,micro,10,150,15,0.004798,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_612.txt,fb,macro,5,150,15,0.029593,855,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 855"
ninstance_612.txt,fb,macro,10,150,15,0.006183,855,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 855"
ninstance_612.txt,bt,todos,,150,15,0.028426,855,3,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 855"
ninstance_612.txt,bt,micro,5,150,15,0.004827,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_612.txt,bt,micro,10,150,15,0.004692,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_612.txt,bt,macro,5,150,15,0.029002,855,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 855"
ninstance_612.txt,bt,macro,10,150,15,0.005309,855,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 855"
ninstance_618.txt,fb,todos,,150,20,0.135793,1542,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1542"
ninstance_618.txt,fb,micro,5,150,20,0.004585,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_618.txt,fb,micro,10,150,20,0.005464,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_618.txt,fb,macro,5,150,20,0.175600,5884,15,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 3 4 5 6 8 10 11 12 13 14 15 16 17
Costo total: 5884"
ninstance_618.txt,fb,macro,10,150,20,0.007652,7764,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 7764"
ninstance_618.txt,bt,todos,,150,20,0.117354,1542,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1542"
ninstance_618.txt,bt,micro,5,150,20,0.004724,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_618.txt,bt,micro,10,150,20,0.005922,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_618.txt,bt,macro,5,150,20,0.119562,5884,15,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 3 4 5 6 8 10 11 12 13 14 15 16 17
Costo total: 5884"
ninstance_618.txt,bt,macro,10,150,20,0.006490,7764,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 7764"
ninstance_627.txt,fb,todos,,150,20,0.512826,2017,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
Costo total: 2017"
ninstance_627.txt,fb,micro,5,150,20,0.004683,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_627.txt,fb,micro,10,150,20,0.007135,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_627.txt,fb,macro,5,150,20,0.510834,2017,16,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
Costo total: 2017"
ninstance_627.txt,fb,macro,10,150,20,0.005639,3078,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 3078"
ninstance_627.txt,bt,todos,,150,20,0.491268,2017,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
Costo total: 2017"
ninstance_627.txt,bt,micro,5,150,20,0.004814,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_627.txt,bt,micro,10,150,20,0.006212,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_627.txt,bt,macro,5,150,20,0.491508,2017,16,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
Costo total: 2017"
ninstance_627.txt,bt,macro,10,150,20,0.005270,3078,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 3078"
ninstance_629.txt,fb,todos,,25,15,0.015816,445,10,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 3 4 6 8 10 11 12 13 14
Costo total: 445"
ninstance_629.txt,fb,micro,5,25,15,0.006244,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_629.txt,fb,micro,10,25,15,0.011963,445,10,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 4 6 8 9 10 11 12
Costo total: 445"
ninstance_629.txt,fb,macro,5,25,15,0.005124,636,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 636"
ninstance_629.txt,fb,macro,10,25,15,0.005601,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_629.txt,bt,todos,,25,15,0.014221,445,10,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 3 4 6 8 10 11 12 13 14
Costo total: 445"
ninstance_629.txt,bt,micro,5,25,15,0.005908,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_629.txt,bt,micro,10,25,15,0.010611,445,10,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 4 6 8 9 10 11 12
Costo total: 445"
ninstance_629.txt,bt,macro,5,25,15,0.005638,636,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 636"
ninstance_629.txt,bt,macro,10,25,15,0.004655,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_634.txt,fb,todos,,100,10,0.005167,349,2,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 349"
ninstance_634.txt,fb,micro,5,100,10,0.005697,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_634.txt,fb,micro,10,100,10,0.004714,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_634.txt,fb,macro,5,100,10,0.005147,349,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 349"
ninstance_634.txt,fb,macro,10,100,10,0.005241,349,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 349"
ninstance_634.txt,bt,todos,,100,10,0.005111,349,2,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 349"
ninstance_634.txt,bt,micro,5,100,10,0.004484,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_634.txt,bt,micro,10,100,10,0.004841,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_634.txt,bt,macro,5,100,10,0.005083,349,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 349"
ninstance_634.txt,bt,macro,10,100,10,0.004637,349,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 349"
ninstance_635.txt,fb,todos,,25,10,0.005775,120,2,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 120"
ninstance_635.txt,fb,micro,5,25,10,0.004650,323,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 323"
ninstance_635.txt,fb,micro,10,25,10,0.004619,323,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 323"
ninstance_635.txt,fb,macro,5,25,10,0.004550,120,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 120"
ninstance_635.txt,fb,macro,10,25,10,0.004858,120,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 120"
ninstance_635.txt,bt,todos,,25,10,0.005224,120,2,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 120"
ninstance_635.txt,bt,micro,5,25,10,0.004496,323,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 323"
ninstance_635.txt,bt,micro,10,25,10,0.005350,323,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 323"
ninstance_635.txt,bt,macro,5,25,10,0.004609,120,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 120"
ninstance_635.txt,bt,macro,10,25,10,0.004663,120,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 120"
ninstance_638.txt,fb,todos,,100,20,0.227042,1207,16,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1207"
ninstance_638.txt,fb,micro,5,100,20,0.004700,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_638.txt,fb,micro,10,100,20,0.051403,1207,16,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
Costo total: 1207"
ninstance_638.txt,fb,macro,5,100,20,0.150010,1731,16,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 1 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18
Costo total: 1731"
ninstance_638.txt,fb,macro,10,100,20,0.004956,3578,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 3578"
ninstance_638.txt,bt,todos,,100,20,0.209167,1207,16,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1207"
ninstance_638.txt,bt,micro,5,100,20,0.004911,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_638.txt,bt,micro,10,100,20,0.032467,1207,16,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
Costo total: 1207"
ninstance_638.txt,bt,macro,5,100,20,0.132259,1731,16,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 1 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18
Costo total: 1731"
ninstance_638.txt,bt,macro,10,100,20,0.004942,3578,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 3578"
